"uid","feature","block","cluster","comp","sign"
"rna__TraesCAD_scaffold_072371_01G000200","TraesCAD_scaffold_072371_01G000200","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_142807_01G000200","TraesCAD_scaffold_142807_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_054259_01G000200","TraesCAD_scaffold_054259_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_066420_01G000100","TraesCAD_scaffold_066420_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_089501_01G000100","TraesCAD_scaffold_089501_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_025745_01G000300","TraesCAD_scaffold_025745_01G000300","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_214060_01G000100","TraesCAD_scaffold_214060_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_007038_01G000100","TraesCAD_scaffold_007038_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_974832_01G000100","TraesCAD_scaffold_974832_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_030515_01G000100","TraesCAD_scaffold_030515_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_053064_01G000200","TraesCAD_scaffold_053064_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_104949_01G000100","TraesCAD_scaffold_104949_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_099222_01G000100","TraesCAD_scaffold_099222_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_027241_01G000200","TraesCAD_scaffold_027241_01G000200","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_046841_01G000100","TraesCAD_scaffold_046841_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_057434_01G000200","TraesCAD_scaffold_057434_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_056011_01G000200","TraesCAD_scaffold_056011_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_087509_01G000200","TraesCAD_scaffold_087509_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_023478_01G000400","TraesCAD_scaffold_023478_01G000400","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_103657_01G000100","TraesCAD_scaffold_103657_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_095602_01G000100","TraesCAD_scaffold_095602_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_078997_01G000100","TraesCAD_scaffold_078997_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_013907_01G000100","TraesCAD_scaffold_013907_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_009349_01G000100","TraesCAD_scaffold_009349_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_033787_01G000200","TraesCAD_scaffold_033787_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_013198_01G000800","TraesCAD_scaffold_013198_01G000800","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_052413_01G000400","TraesCAD_scaffold_052413_01G000400","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_015654_01G000200","TraesCAD_scaffold_015654_01G000200","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_007193_01G000200","TraesCAD_scaffold_007193_01G000200","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_219047_01G000100","TraesCAD_scaffold_219047_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_018388_01G000400","TraesCAD_scaffold_018388_01G000400","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_001455_01G000200","TraesCAD_scaffold_001455_01G000200","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_004176_01G000400","TraesCAD_scaffold_004176_01G000400","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_000198_01G000100","TraesCAD_scaffold_000198_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_029982_01G000100","TraesCAD_scaffold_029982_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_098921_01G000100","TraesCAD_scaffold_098921_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_022623_01G000100","TraesCAD_scaffold_022623_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_071363_01G000100","TraesCAD_scaffold_071363_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_007406_01G000100","TraesCAD_scaffold_007406_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_089650_01G000100","TraesCAD_scaffold_089650_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_023111_01G000200","TraesCAD_scaffold_023111_01G000200","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_036944_01G000200","TraesCAD_scaffold_036944_01G000200","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_046543_01G000100","TraesCAD_scaffold_046543_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_002117_01G000100","TraesCAD_scaffold_002117_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_040729_01G000100","TraesCAD_scaffold_040729_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_062137_01G000100","TraesCAD_scaffold_062137_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_102375_01G000100","TraesCAD_scaffold_102375_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_089915_01G000100","TraesCAD_scaffold_089915_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_061826_01G000200","TraesCAD_scaffold_061826_01G000200","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_034756_01G000100","TraesCAD_scaffold_034756_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_084526_01G000100","TraesCAD_scaffold_084526_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_017555_01G000100","TraesCAD_scaffold_017555_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_118881_01G000200","TraesCAD_scaffold_118881_01G000200","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_071081_01G000300","TraesCAD_scaffold_071081_01G000300","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_148268_01G000200","TraesCAD_scaffold_148268_01G000200","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_053222_01G000100","TraesCAD_scaffold_053222_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_050994_01G000400","TraesCAD_scaffold_050994_01G000400","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_016272_01G000200","TraesCAD_scaffold_016272_01G000200","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_022910_01G000100","TraesCAD_scaffold_022910_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_105068_01G000200","TraesCAD_scaffold_105068_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_033689_01G000100","TraesCAD_scaffold_033689_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_065389_01G000200","TraesCAD_scaffold_065389_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_003324_01G000600","TraesCAD_scaffold_003324_01G000600","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_007112_01G000100","TraesCAD_scaffold_007112_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_127411_01G000100","TraesCAD_scaffold_127411_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_013279_01G000100","TraesCAD_scaffold_013279_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_030844_01G000100","TraesCAD_scaffold_030844_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_088688_01G000200","TraesCAD_scaffold_088688_01G000200","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_003918_01G000200","TraesCAD_scaffold_003918_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_013041_01G000100","TraesCAD_scaffold_013041_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_116006_01G000100","TraesCAD_scaffold_116006_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_008923_01G000100","TraesCAD_scaffold_008923_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_071684_01G000200","TraesCAD_scaffold_071684_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_056872_01G000300","TraesCAD_scaffold_056872_01G000300","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_034993_01G000100","TraesCAD_scaffold_034993_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_013305_01G000200","TraesCAD_scaffold_013305_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_107073_01G000400","TraesCAD_scaffold_107073_01G000400","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_063307_01G000200","TraesCAD_scaffold_063307_01G000200","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_000354_01G000400","TraesCAD_scaffold_000354_01G000400","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_042227_01G000100","TraesCAD_scaffold_042227_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_040129_01G000400","TraesCAD_scaffold_040129_01G000400","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_064974_01G000100","TraesCAD_scaffold_064974_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_014789_01G000100","TraesCAD_scaffold_014789_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_018187_01G000200","TraesCAD_scaffold_018187_01G000200","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_061622_01G000400","TraesCAD_scaffold_061622_01G000400","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_070726_01G000200","TraesCAD_scaffold_070726_01G000200","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_102723_01G000300","TraesCAD_scaffold_102723_01G000300","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_032735_01G000100","TraesCAD_scaffold_032735_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_059421_01G000200","TraesCAD_scaffold_059421_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_039546_01G000300","TraesCAD_scaffold_039546_01G000300","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_087293_01G000100","TraesCAD_scaffold_087293_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_103298_01G000100","TraesCAD_scaffold_103298_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_013649_01G000100","TraesCAD_scaffold_013649_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_125904_01G000100","TraesCAD_scaffold_125904_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_439132_01G000100","TraesCAD_scaffold_439132_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_091641_01G000100","TraesCAD_scaffold_091641_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_042280_01G000500","TraesCAD_scaffold_042280_01G000500","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_029218_01G000200","TraesCAD_scaffold_029218_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_130299_01G000200","TraesCAD_scaffold_130299_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_008337_01G000100","TraesCAD_scaffold_008337_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_129107_01G000100","TraesCAD_scaffold_129107_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_025339_01G000200","TraesCAD_scaffold_025339_01G000200","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_021256_01G000100","TraesCAD_scaffold_021256_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_006571_01G000500","TraesCAD_scaffold_006571_01G000500","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_046593_01G000100","TraesCAD_scaffold_046593_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_083772_01G000500","TraesCAD_scaffold_083772_01G000500","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_009792_01G000900","TraesCAD_scaffold_009792_01G000900","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_067723_01G000200","TraesCAD_scaffold_067723_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_035427_01G000200","TraesCAD_scaffold_035427_01G000200","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_078662_01G000300","TraesCAD_scaffold_078662_01G000300","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_016856_01G000100","TraesCAD_scaffold_016856_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_057884_01G000100","TraesCAD_scaffold_057884_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_076466_01G000500","TraesCAD_scaffold_076466_01G000500","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_058984_01G000200","TraesCAD_scaffold_058984_01G000200","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_029820_01G000300","TraesCAD_scaffold_029820_01G000300","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_022238_01G000200","TraesCAD_scaffold_022238_01G000200","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_023565_01G000100","TraesCAD_scaffold_023565_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_112916_01G000200","TraesCAD_scaffold_112916_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_004055_01G000100","TraesCAD_scaffold_004055_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_009831_01G000400","TraesCAD_scaffold_009831_01G000400","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_135392_01G000100","TraesCAD_scaffold_135392_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_092754_01G000100","TraesCAD_scaffold_092754_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_012241_01G000500","TraesCAD_scaffold_012241_01G000500","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_005929_01G000200","TraesCAD_scaffold_005929_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_041792_01G000100","TraesCAD_scaffold_041792_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_021735_01G000300","TraesCAD_scaffold_021735_01G000300","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_012772_01G000500","TraesCAD_scaffold_012772_01G000500","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_038624_01G000100","TraesCAD_scaffold_038624_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_052738_01G000200","TraesCAD_scaffold_052738_01G000200","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_127625_01G000100","TraesCAD_scaffold_127625_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_131416_01G000100","TraesCAD_scaffold_131416_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_031410_01G000500","TraesCAD_scaffold_031410_01G000500","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_068135_01G000100","TraesCAD_scaffold_068135_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_021586_01G000200","TraesCAD_scaffold_021586_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_000673_01G000100","TraesCAD_scaffold_000673_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_043248_01G000200","TraesCAD_scaffold_043248_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_087202_01G000200","TraesCAD_scaffold_087202_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_049250_01G000100","TraesCAD_scaffold_049250_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_068744_01G000200","TraesCAD_scaffold_068744_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_043766_01G000100","TraesCAD_scaffold_043766_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_004944_01G000100","TraesCAD_scaffold_004944_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_036315_01G000300","TraesCAD_scaffold_036315_01G000300","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_100697_01G000100","TraesCAD_scaffold_100697_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_021246_01G000200","TraesCAD_scaffold_021246_01G000200","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_006738_01G000400","TraesCAD_scaffold_006738_01G000400","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_041500_01G000200","TraesCAD_scaffold_041500_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_000195_01G000200","TraesCAD_scaffold_000195_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_043990_01G000100","TraesCAD_scaffold_043990_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_014579_01G000800","TraesCAD_scaffold_014579_01G000800","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_011939_01G000900","TraesCAD_scaffold_011939_01G000900","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_065793_01G000100","TraesCAD_scaffold_065793_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_012759_01G000100","TraesCAD_scaffold_012759_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_131924_01G000100","TraesCAD_scaffold_131924_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_111919_01G000100","TraesCAD_scaffold_111919_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_020690_01G000300","TraesCAD_scaffold_020690_01G000300","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_075769_01G000100","TraesCAD_scaffold_075769_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_080759_01G000200","TraesCAD_scaffold_080759_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_016201_01G000100","TraesCAD_scaffold_016201_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_003364_01G000300","TraesCAD_scaffold_003364_01G000300","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_088955_01G000100","TraesCAD_scaffold_088955_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_034015_01G000300","TraesCAD_scaffold_034015_01G000300","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_022190_01G000400","TraesCAD_scaffold_022190_01G000400","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_056411_01G000100","TraesCAD_scaffold_056411_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_039842_01G000100","TraesCAD_scaffold_039842_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_038477_01G000200","TraesCAD_scaffold_038477_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_071469_01G000100","TraesCAD_scaffold_071469_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_064969_01G000400","TraesCAD_scaffold_064969_01G000400","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_019989_01G000200","TraesCAD_scaffold_019989_01G000200","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_107437_01G000100","TraesCAD_scaffold_107437_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_071907_01G000300","TraesCAD_scaffold_071907_01G000300","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_131235_01G000100","TraesCAD_scaffold_131235_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_038677_01G000300","TraesCAD_scaffold_038677_01G000300","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_089547_01G000600","TraesCAD_scaffold_089547_01G000600","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_022716_01G000500","TraesCAD_scaffold_022716_01G000500","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_001948_01G000100","TraesCAD_scaffold_001948_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_041439_01G000200","TraesCAD_scaffold_041439_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_079416_01G000200","TraesCAD_scaffold_079416_01G000200","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_008604_01G000100","TraesCAD_scaffold_008604_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_084480_01G000100","TraesCAD_scaffold_084480_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_166709_01G000100","TraesCAD_scaffold_166709_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_035851_01G000700","TraesCAD_scaffold_035851_01G000700","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_037896_01G000100","TraesCAD_scaffold_037896_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_049250_01G000200","TraesCAD_scaffold_049250_01G000200","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_042804_01G000300","TraesCAD_scaffold_042804_01G000300","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_077056_01G000100","TraesCAD_scaffold_077056_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_038700_01G000100","TraesCAD_scaffold_038700_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_018262_01G000100","TraesCAD_scaffold_018262_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_004113_01G000200","TraesCAD_scaffold_004113_01G000200","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_040129_01G000500","TraesCAD_scaffold_040129_01G000500","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_000549_01G000400","TraesCAD_scaffold_000549_01G000400","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_063623_01G000200","TraesCAD_scaffold_063623_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_041589_01G000700","TraesCAD_scaffold_041589_01G000700","rna","C2+",2,"positive"
