"uid","feature","block","cluster","comp","sign"
"prot__TraesNOR4D03G02498360","TraesNOR4D03G02498360","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02499730","TraesNOR4D03G02499730","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02503130","TraesNOR4D03G02503130","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02509610","TraesNOR4D03G02509610","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02509720","TraesNOR4D03G02509720","protein","C2-",2,"negative"
"prot__TraesNOR4D03G02510680","TraesNOR4D03G02510680","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02511150","TraesNOR4D03G02511150","protein","C1+",1,"positive"
"prot__TraesNOR4D03G02511410","TraesNOR4D03G02511410","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02511610","TraesNOR4D03G02511610","protein","C2-",2,"negative"
"prot__TraesNOR4D03G02512370","TraesNOR4D03G02512370","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02512400","TraesNOR4D03G02512400","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02512620","TraesNOR4D03G02512620","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02512860","TraesNOR4D03G02512860","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02513230","TraesNOR4D03G02513230","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02513800","TraesNOR4D03G02513800","protein","C2-",2,"negative"
"prot__TraesNOR4D03G02514050","TraesNOR4D03G02514050","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02514290","TraesNOR4D03G02514290","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02514310","TraesNOR4D03G02514310","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02514530","TraesNOR4D03G02514530","protein","C2-",2,"negative"
"prot__TraesNOR4D03G02515550","TraesNOR4D03G02515550","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02515630","TraesNOR4D03G02515630","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02516510","TraesNOR4D03G02516510","protein","C2-",2,"negative"
"prot__TraesNOR4D03G02516710","TraesNOR4D03G02516710","protein","C2-",2,"negative"
"prot__TraesNOR4D03G02516930","TraesNOR4D03G02516930","protein","C2-",2,"negative"
"prot__TraesNOR4D03G02517370","TraesNOR4D03G02517370","protein","C2-",2,"negative"
"prot__TraesNOR4D03G02517900","TraesNOR4D03G02517900","protein","C1+",1,"positive"
"prot__TraesNOR4D03G02518270","TraesNOR4D03G02518270","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02519390","TraesNOR4D03G02519390","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02520170","TraesNOR4D03G02520170","protein","C1+",1,"positive"
"prot__TraesNOR4D03G02520350","TraesNOR4D03G02520350","protein","C1+",1,"positive"
"prot__TraesNOR4D03G02520960","TraesNOR4D03G02520960","protein","C2-",2,"negative"
"prot__TraesNOR4D03G02521050","TraesNOR4D03G02521050","protein","C2-",2,"negative"
"prot__TraesNOR4D03G02521270","TraesNOR4D03G02521270","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02523250","TraesNOR4D03G02523250","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02523540","TraesNOR4D03G02523540","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02523870","TraesNOR4D03G02523870","protein","C2-",2,"negative"
"prot__TraesNOR4D03G02523880","TraesNOR4D03G02523880","protein","C2-",2,"negative"
"prot__TraesNOR4D03G02524430","TraesNOR4D03G02524430","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02524790","TraesNOR4D03G02524790","protein","C2-",2,"negative"
"prot__TraesNOR4D03G02525470","TraesNOR4D03G02525470","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02526290","TraesNOR4D03G02526290","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02526400","TraesNOR4D03G02526400","protein","C1+",1,"positive"
"prot__TraesNOR4D03G02526720","TraesNOR4D03G02526720","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02526820","TraesNOR4D03G02526820","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02527350","TraesNOR4D03G02527350","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02528500","TraesNOR4D03G02528500","protein","C2-",2,"negative"
"prot__TraesNOR4D03G02528760","TraesNOR4D03G02528760","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02528980","TraesNOR4D03G02528980","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02529550","TraesNOR4D03G02529550","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02529640","TraesNOR4D03G02529640","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02530090","TraesNOR4D03G02530090","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02530850","TraesNOR4D03G02530850","protein","C2-",2,"negative"
"prot__TraesNOR4D03G02532290","TraesNOR4D03G02532290","protein","C1+",1,"positive"
"prot__TraesNOR4D03G02532430","TraesNOR4D03G02532430","protein","C1+",1,"positive"
"prot__TraesNOR4D03G02532540","TraesNOR4D03G02532540","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02533220","TraesNOR4D03G02533220","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02533400","TraesNOR4D03G02533400","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02534800","TraesNOR4D03G02534800","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02535650","TraesNOR4D03G02535650","protein","C2-",2,"negative"
"prot__TraesNOR4D03G02536610","TraesNOR4D03G02536610","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02537170","TraesNOR4D03G02537170","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02537620","TraesNOR4D03G02537620","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02538320","TraesNOR4D03G02538320","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02539220","TraesNOR4D03G02539220","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02540080","TraesNOR4D03G02540080","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02540220","TraesNOR4D03G02540220","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02541570","TraesNOR4D03G02541570","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02543890","TraesNOR4D03G02543890","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02544390","TraesNOR4D03G02544390","protein","C2-",2,"negative"
"prot__TraesNOR4D03G02544960","TraesNOR4D03G02544960","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02545530","TraesNOR4D03G02545530","protein","C1+",1,"positive"
"prot__TraesNOR4D03G02546610","TraesNOR4D03G02546610","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02547250","TraesNOR4D03G02547250","protein","C1+",1,"positive"
"prot__TraesNOR4D03G02547280","TraesNOR4D03G02547280","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02547880","TraesNOR4D03G02547880","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02548380","TraesNOR4D03G02548380","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02548770","TraesNOR4D03G02548770","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02548940","TraesNOR4D03G02548940","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02549830","TraesNOR4D03G02549830","protein","C2-",2,"negative"
"prot__TraesNOR4D03G02550120","TraesNOR4D03G02550120","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02550740","TraesNOR4D03G02550740","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02550900","TraesNOR4D03G02550900","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02551270","TraesNOR4D03G02551270","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02551490","TraesNOR4D03G02551490","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02551990","TraesNOR4D03G02551990","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02552140","TraesNOR4D03G02552140","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02553100","TraesNOR4D03G02553100","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02553510","TraesNOR4D03G02553510","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02554530","TraesNOR4D03G02554530","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02554580","TraesNOR4D03G02554580","protein","C1+",1,"positive"
"prot__TraesNOR4D03G02554690","TraesNOR4D03G02554690","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02555120","TraesNOR4D03G02555120","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02556720","TraesNOR4D03G02556720","protein","C1+",1,"positive"
"prot__TraesNOR4D03G02558300","TraesNOR4D03G02558300","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02558700","TraesNOR4D03G02558700","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02559060","TraesNOR4D03G02559060","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02560720","TraesNOR4D03G02560720","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02561270","TraesNOR4D03G02561270","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02561960","TraesNOR4D03G02561960","protein","C1+",1,"positive"
"prot__TraesNOR4D03G02563300","TraesNOR4D03G02563300","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02563900","TraesNOR4D03G02563900","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02564010","TraesNOR4D03G02564010","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02564630","TraesNOR4D03G02564630","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02564840","TraesNOR4D03G02564840","protein","C2-",2,"negative"
"prot__TraesNOR4D03G02565610","TraesNOR4D03G02565610","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02565730","TraesNOR4D03G02565730","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02566220","TraesNOR4D03G02566220","protein","C1+",1,"positive"
"prot__TraesNOR4D03G02567680","TraesNOR4D03G02567680","protein","C1+",1,"positive"
"prot__TraesNOR4D03G02568590","TraesNOR4D03G02568590","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02568970","TraesNOR4D03G02568970","protein","C2-",2,"negative"
"prot__TraesNOR4D03G02569450","TraesNOR4D03G02569450","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02569750","TraesNOR4D03G02569750","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02569760","TraesNOR4D03G02569760","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02570170","TraesNOR4D03G02570170","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02570560","TraesNOR4D03G02570560","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02570580","TraesNOR4D03G02570580","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02572250","TraesNOR4D03G02572250","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02573400","TraesNOR4D03G02573400","protein","C1-",1,"negative"
"prot__TraesNOR4D03G02575500","TraesNOR4D03G02575500","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02575860","TraesNOR4D03G02575860","protein","C2+",2,"positive"
"prot__TraesNOR4D03G02577960","TraesNOR4D03G02577960","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02581900","TraesNOR5A03G02581900","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02582310","TraesNOR5A03G02582310","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02584550","TraesNOR5A03G02584550","protein","C1+",1,"positive"
"prot__TraesNOR5A03G02586730","TraesNOR5A03G02586730","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02586910","TraesNOR5A03G02586910","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02586960","TraesNOR5A03G02586960","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02587280","TraesNOR5A03G02587280","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02587990","TraesNOR5A03G02587990","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02590430","TraesNOR5A03G02590430","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02591200","TraesNOR5A03G02591200","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02592790","TraesNOR5A03G02592790","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02593840","TraesNOR5A03G02593840","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02594810","TraesNOR5A03G02594810","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02597400","TraesNOR5A03G02597400","protein","C1+",1,"positive"
"prot__TraesNOR5A03G02598930","TraesNOR5A03G02598930","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02604010","TraesNOR5A03G02604010","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02604780","TraesNOR5A03G02604780","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02611260","TraesNOR5A03G02611260","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02612430","TraesNOR5A03G02612430","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02612440","TraesNOR5A03G02612440","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02613080","TraesNOR5A03G02613080","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02616110","TraesNOR5A03G02616110","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02616290","TraesNOR5A03G02616290","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02621670","TraesNOR5A03G02621670","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02622580","TraesNOR5A03G02622580","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02622770","TraesNOR5A03G02622770","protein","C1+",1,"positive"
"prot__TraesNOR5A03G02623730","TraesNOR5A03G02623730","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02624290","TraesNOR5A03G02624290","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02624330","TraesNOR5A03G02624330","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02626830","TraesNOR5A03G02626830","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02627420","TraesNOR5A03G02627420","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02633110","TraesNOR5A03G02633110","protein","C1+",1,"positive"
"prot__TraesNOR5A03G02636020","TraesNOR5A03G02636020","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02641430","TraesNOR5A03G02641430","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02641910","TraesNOR5A03G02641910","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02652730","TraesNOR5A03G02652730","protein","C1+",1,"positive"
"prot__TraesNOR5A03G02659190","TraesNOR5A03G02659190","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02660040","TraesNOR5A03G02660040","protein","C1+",1,"positive"
"prot__TraesNOR5A03G02662400","TraesNOR5A03G02662400","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02665690","TraesNOR5A03G02665690","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02666320","TraesNOR5A03G02666320","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02666820","TraesNOR5A03G02666820","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02667100","TraesNOR5A03G02667100","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02668520","TraesNOR5A03G02668520","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02669240","TraesNOR5A03G02669240","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02669650","TraesNOR5A03G02669650","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02671150","TraesNOR5A03G02671150","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02672250","TraesNOR5A03G02672250","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02673590","TraesNOR5A03G02673590","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02675420","TraesNOR5A03G02675420","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02675940","TraesNOR5A03G02675940","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02676330","TraesNOR5A03G02676330","protein","C1+",1,"positive"
"prot__TraesNOR5A03G02676670","TraesNOR5A03G02676670","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02677680","TraesNOR5A03G02677680","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02677690","TraesNOR5A03G02677690","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02680190","TraesNOR5A03G02680190","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02680640","TraesNOR5A03G02680640","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02680910","TraesNOR5A03G02680910","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02682060","TraesNOR5A03G02682060","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02689960","TraesNOR5A03G02689960","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02691410","TraesNOR5A03G02691410","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02691530","TraesNOR5A03G02691530","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02696960","TraesNOR5A03G02696960","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02700060","TraesNOR5A03G02700060","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02703680","TraesNOR5A03G02703680","protein","C1+",1,"positive"
"prot__TraesNOR5A03G02707980","TraesNOR5A03G02707980","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02710330","TraesNOR5A03G02710330","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02710400","TraesNOR5A03G02710400","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02712470","TraesNOR5A03G02712470","protein","C1+",1,"positive"
"prot__TraesNOR5A03G02713810","TraesNOR5A03G02713810","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02715950","TraesNOR5A03G02715950","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02719550","TraesNOR5A03G02719550","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02728000","TraesNOR5A03G02728000","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02728080","TraesNOR5A03G02728080","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02733810","TraesNOR5A03G02733810","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02735290","TraesNOR5A03G02735290","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02735490","TraesNOR5A03G02735490","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02737690","TraesNOR5A03G02737690","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02738340","TraesNOR5A03G02738340","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02741480","TraesNOR5A03G02741480","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02741660","TraesNOR5A03G02741660","protein","C1+",1,"positive"
"prot__TraesNOR5A03G02742660","TraesNOR5A03G02742660","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02743000","TraesNOR5A03G02743000","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02744470","TraesNOR5A03G02744470","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02745760","TraesNOR5A03G02745760","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02749250","TraesNOR5A03G02749250","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02752320","TraesNOR5A03G02752320","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02753790","TraesNOR5A03G02753790","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02754160","TraesNOR5A03G02754160","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02755350","TraesNOR5A03G02755350","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02755700","TraesNOR5A03G02755700","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02757050","TraesNOR5A03G02757050","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02757920","TraesNOR5A03G02757920","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02758400","TraesNOR5A03G02758400","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02758980","TraesNOR5A03G02758980","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02761740","TraesNOR5A03G02761740","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02764170","TraesNOR5A03G02764170","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02764280","TraesNOR5A03G02764280","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02765020","TraesNOR5A03G02765020","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02765490","TraesNOR5A03G02765490","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02765830","TraesNOR5A03G02765830","protein","C1+",1,"positive"
"prot__TraesNOR5A03G02765930","TraesNOR5A03G02765930","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02767600","TraesNOR5A03G02767600","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02768740","TraesNOR5A03G02768740","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02768850","TraesNOR5A03G02768850","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02770290","TraesNOR5A03G02770290","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02770360","TraesNOR5A03G02770360","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02770730","TraesNOR5A03G02770730","protein","C1-",1,"negative"
"prot__TraesNOR5A03G02771800","TraesNOR5A03G02771800","protein","C2-",2,"negative"
"prot__TraesNOR5A03G02775550","TraesNOR5A03G02775550","protein","C1+",1,"positive"
"prot__TraesNOR5A03G02775560","TraesNOR5A03G02775560","protein","C2+",2,"positive"
"prot__TraesNOR5A03G02775750","TraesNOR5A03G02775750","protein","C1+",1,"positive"
"prot__TraesNOR5A03G02777510","TraesNOR5A03G02777510","protein","C1-",1,"negative"
